snapshot_id,Re,Re_label,time,period,cycle,phase,local_snapshot_index
60,50,Re_50p000000,1916.8583525,166.68333500016664,11.499999999988503,0.4999999999885034,60
61,50,Re_50p000000,1937.69376938,166.68333500016664,11.625000000018376,0.6250000000183764,61
62,50,Re_50p000000,1958.52918625,166.68333500016664,11.749999999988253,0.749999999988253,62
63,50,Re_50p000000,1979.36460313,166.68333500016664,11.875000000018126,0.875000000018126,63
64,50,Re_50p000000,2000.20002,166.68333500016664,11.999999999988002,0.9999999999880025,64
65,50,Re_50p000000,2021.03543687,166.68333500016664,12.12499999995788,0.1249999999578808,65
66,50,Re_50p000000,2041.87085375,166.68333500016664,12.249999999987754,0.2499999999877538,66
67,50,Re_50p000000,2062.70627062,166.68333500016664,12.37499999995763,0.37499999995763034,67
68,50,Re_50p000000,2083.5416875,166.68333500016664,12.499999999987503,0.49999999998750333,68
69,50,Re_50p000000,2104.37710437,166.68333500016664,12.624999999957382,0.6249999999573816,69
70,50,Re_50p000000,2125.21252125,166.68333500016664,12.749999999987253,0.7499999999872529,70
71,50,Re_50p000000,2146.04793813,166.68333500016664,12.875000000017126,0.8750000000171259,71
72,50,Re_50p000000,2166.883355,166.68333500016664,12.999999999987004,0.9999999999870042,72
73,50,Re_50p000000,2187.71877188,166.68333500016664,13.125000000016875,0.1250000000168754,73
74,50,Re_50p000000,2208.55418875,166.68333500016664,13.249999999986754,0.2499999999867537,74
75,50,Re_50p000000,2229.38960563,166.68333500016664,13.375000000016627,0.3750000000166267,75
76,50,Re_50p000000,2250.2250225,166.68333500016664,13.499999999986503,0.49999999998650324,76
77,50,Re_50p000000,2271.06043937,166.68333500016664,13.624999999956382,0.6249999999563816,77
78,50,Re_50p000000,2291.89585625,166.68333500016664,13.749999999986255,0.7499999999862546,78
79,50,Re_50p000000,2312.73127312,166.68333500016664,13.874999999956131,0.8749999999561311,79
80,50,Re_50p000000,2333.56669,166.68333500016664,13.999999999986004,0.9999999999860041,80
81,50,Re_50p000000,2354.40210687,166.68333500016664,14.12499999995588,0.12499999995588063,81
82,50,Re_50p000000,2375.23752375,166.68333500016664,14.249999999985754,0.24999999998575362,82
83,50,Re_50p000000,2396.07294062,166.68333500016664,14.37499999995563,0.37499999995563016,83
84,50,Re_50p000000,2416.9083575,166.68333500016664,14.499999999985503,0.49999999998550315,84
85,50,Re_50p000000,2437.74377438,166.68333500016664,14.625000000015376,0.6250000000153761,85
86,50,Re_50p000000,2458.57919125,166.68333500016664,14.749999999985253,0.7499999999852527,86
87,50,Re_50p000000,2479.41460813,166.68333500016664,14.875000000015126,0.8750000000151257,87
88,50,Re_50p000000,2500.250025,166.68333500016664,14.999999999985004,0.999999999985004,88
89,50,Re_50p000000,2521.08544188,166.68333500016664,15.125000000014875,0.1250000000148752,89
90,50,Re_50p000000,2541.92085875,166.68333500016664,15.249999999984755,0.2499999999847553,90
91,50,Re_50p000000,2562.75627562,166.68333500016664,15.374999999954632,0.37499999995463185,91
92,50,Re_50p000000,2583.5916925,166.68333500016664,15.499999999984505,0.49999999998450484,92
93,50,Re_50p000000,2604.42710937,166.68333500016664,15.624999999954381,0.6249999999543814,93
94,50,Re_50p000000,2625.26252625,166.68333500016664,15.749999999984254,0.7499999999842544,94
95,50,Re_50p000000,2646.09794312,166.68333500016664,15.874999999954131,0.8749999999541309,95
96,50,Re_50p000000,2666.93336,166.68333500016664,15.999999999984004,0.9999999999840039,96
97,50,Re_50p000000,2687.76877688,166.68333500016664,16.125000000013877,0.1250000000138769,97
98,50,Re_50p000000,2708.60419375,166.68333500016664,16.249999999983753,0.24999999998375344,98
99,50,Re_50p000000,2729.43961063,166.68333500016664,16.375000000013628,0.3750000000136282,99
100,50,Re_50p000000,2750.2750275,166.68333500016664,16.499999999983505,0.49999999998350475,100
101,50,Re_50p000000,2771.11044438,166.68333500016664,16.625000000013376,0.625000000013376,101
102,50,Re_50p000000,2791.94586125,166.68333500016664,16.749999999983253,0.7499999999832525,102
103,50,Re_50p000000,2812.78127812,166.68333500016664,16.874999999953133,0.8749999999531326,103
104,50,Re_50p000000,2833.616695,166.68333500016664,16.999999999983007,0.9999999999830074,104
105,50,Re_50p000000,2854.45211187,166.68333500016664,17.124999999952884,0.12499999995288391,105
106,50,Re_50p000000,2875.28752875,166.68333500016664,17.249999999982755,0.24999999998275513,106
107,50,Re_50p000000,2896.12294562,166.68333500016664,17.37499999995263,0.37499999995263167,107
108,50,Re_50p000000,2916.9583625,166.68333500016664,17.499999999982506,0.49999999998250644,108
109,50,Re_50p000000,2937.79377938,166.68333500016664,17.625000000012378,0.6250000000123777,109
110,50,Re_50p000000,2958.62919625,166.68333500016664,17.749999999982254,0.7499999999822542,110
111,50,Re_50p000000,2979.46461313,166.68333500016664,17.87500000001213,0.875000000012129,111
112,50,Re_50p000000,3000.30003,166.68333500016664,17.999999999982006,0.9999999999820055,112
113,50,Re_50p000000,3021.13544688,166.68333500016664,18.125000000011877,0.12500000001187672,113
114,50,Re_50p000000,3041.97086375,166.68333500016664,18.249999999981753,0.24999999998175326,114
115,50,Re_50p000000,3062.80628062,166.68333500016664,18.374999999951633,0.37499999995163336,115
116,50,Re_50p000000,3083.6416975,166.68333500016664,18.499999999981508,0.4999999999815081,116
117,50,Re_50p000000,3104.47711437,166.68333500016664,18.624999999951385,0.6249999999513847,117
118,50,Re_50p000000,3125.31253125,166.68333500016664,18.749999999981256,0.7499999999812559,118
119,50,Re_50p000000,3146.14794812,166.68333500016664,18.874999999951132,0.8749999999511324,119
120,50,Re_50p000000,3166.983365,166.68333500016664,18.999999999981007,0.9999999999810072,120
121,50,Re_50p000000,3187.81878187,166.68333500016664,19.124999999950884,0.12499999995088373,121
122,50,Re_50p000000,3208.65419875,166.68333500016664,19.249999999980755,0.24999999998075495,122
123,50,Re_50p000000,3229.48961563,166.68333500016664,19.37500000001063,0.3750000000106297,123
124,50,Re_50p000000,3250.3250325,166.68333500016664,19.499999999980506,0.49999999998050626,124
125,50,Re_50p000000,3271.16044938,166.68333500016664,19.625000000010377,0.6250000000103775,125
126,50,Re_50p000000,3291.99586625,166.68333500016664,19.749999999980254,0.749999999980254,126
127,50,Re_50p000000,3312.83128313,166.68333500016664,19.87500000001013,0.8750000000101288,127
128,50,Re_50p000000,3333.6667,166.68333500016664,19.999999999980005,0.9999999999800053,128
129,50.2847395696,Re_50p284740,660.52614756,165.13153688969112,4.000000000007482,7.482015007553855e-12,0
130,50.2847395696,Re_50p284740,681.16758967,165.13153688969112,4.125000000000146,0.12500000000014566,1
131,50.2847395696,Re_50p284740,701.80903178,165.13153688969112,4.24999999999281,0.2499999999928102,2
132,50.2847395696,Re_50p284740,722.45047389,165.13153688969112,4.374999999985475,0.37499999998547473,3
133,50.2847395696,Re_50p284740,743.091916,165.13153688969112,4.499999999978138,0.4999999999781384,4
134,50.2847395696,Re_50p284740,763.73335811,165.13153688969112,4.624999999970803,0.6249999999708029,5
135,50.2847395696,Re_50p284740,784.37480023,165.13153688969112,4.750000000024024,0.7500000000240243,6
136,50.2847395696,Re_50p284740,805.01624234,165.13153688969112,4.875000000016688,0.875000000016688,7
137,50.2847395696,Re_50p284740,825.65768445,165.13153688969112,5.0000000000093525,9.352518759442319e-12,8
138,50.2847395696,Re_50p284740,846.29912656,165.13153688969112,5.125000000002016,0.12500000000201617,9
139,50.2847395696,Re_50p284740,866.94056867,165.13153688969112,5.249999999994681,0.2499999999946807,10
140,50.2847395696,Re_50p284740,887.58201078,165.13153688969112,5.374999999987345,0.37499999998734523,11
141,50.2847395696,Re_50p284740,908.22345289,165.13153688969112,5.499999999980009,0.4999999999800089,12
142,50.2847395696,Re_50p284740,928.864895,165.13153688969112,5.624999999972673,0.6249999999726734,13
143,50.2847395696,Re_50p284740,949.50633712,165.13153688969112,5.750000000025895,0.7500000000258948,14
144,50.2847395696,Re_50p284740,970.14777923,165.13153688969112,5.8750000000185585,0.8750000000185585,15
145,50.2847395696,Re_50p284740,990.78922134,165.13153688969112,6.000000000011223,1.1223022511330782e-11,16
146,50.2847395696,Re_50p284740,1011.43066345,165.13153688969112,6.125000000003888,0.12500000000388756,17
147,50.2847395696,Re_50p284740,1032.07210556,165.13153688969112,6.249999999996551,0.2499999999965512,18
148,50.2847395696,Re_50p284740,1052.71354767,165.13153688969112,6.374999999989216,0.37499999998921574,19
149,50.2847395696,Re_50p284740,1073.35498978,165.13153688969112,6.49999999998188,0.49999999998188027,20
150,50.2847395696,Re_50p284740,1093.99643189,165.13153688969112,6.624999999974543,0.624999999974543,21
151,50.2847395696,Re_50p284740,1114.637874,165.13153688969112,6.749999999967208,0.7499999999672076,22
152,50.2847395696,Re_50p284740,1135.27931612,165.13153688969112,6.875000000020429,0.875000000020429,23
153,50.2847395696,Re_50p284740,1155.92075823,165.13153688969112,7.0000000000130935,1.3093526263219246e-11,24
154,50.2847395696,Re_50p284740,1176.56220034,165.13153688969112,7.125000000005757,0.12500000000575717,25
155,50.2847395696,Re_50p284740,1197.20364245,165.13153688969112,7.249999999998422,0.2499999999984217,26
156,50.2847395696,Re_50p284740,1217.84508456,165.13153688969112,7.374999999991086,0.37499999999108624,27
157,50.2847395696,Re_50p284740,1238.48652667,165.13153688969112,7.499999999983751,0.4999999999837508,28
158,50.2847395696,Re_50p284740,1259.12796878,165.13153688969112,7.6249999999764135,0.6249999999764135,29
159,50.2847395696,Re_50p284740,1279.76941089,165.13153688969112,7.749999999969078,0.7499999999690781,30
160,50.2847395696,Re_50p284740,1300.41085301,165.13153688969112,7.8750000000222995,0.8750000000222995,31
161,50.2847395696,Re_50p284740,1321.05229512,165.13153688969112,8.000000000014964,1.496403001510771e-11,32
162,50.2847395696,Re_50p284740,1341.69373723,165.13153688969112,8.125000000007628,0.12500000000762768,33
163,50.2847395696,Re_50p284740,1362.33517934,165.13153688969112,8.250000000000291,0.2500000000002913,34
164,50.2847395696,Re_50p284740,1382.97662145,165.13153688969112,8.374999999992957,0.37499999999295675,35
165,50.2847395696,Re_50p284740,1403.61806356,165.13153688969112,8.49999999998562,0.4999999999856204,36
166,50.2847395696,Re_50p284740,1424.25950567,165.13153688969112,8.624999999978284,0.624999999978284,37
167,50.2847395696,Re_50p284740,1444.90094778,165.13153688969112,8.74999999997095,0.7499999999709495,38
168,50.2847395696,Re_50p284740,1465.5423899,165.13153688969112,8.87500000002417,0.8750000000241709,39
169,50.2847395696,Re_50p284740,1486.18383201,165.13153688969112,9.000000000016835,1.6834533766996174e-11,40
170,50.2847395696,Re_50p284740,1506.82527412,165.13153688969112,9.125000000009498,0.12500000000949818,41
171,50.2847395696,Re_50p284740,1527.46671623,165.13153688969112,9.250000000002162,0.2500000000021618,42
172,50.2847395696,Re_50p284740,1548.10815834,165.13153688969112,9.374999999994827,0.37499999999482725,43
173,50.2847395696,Re_50p284740,1568.74960045,165.13153688969112,9.499999999987491,0.4999999999874909,44
174,50.2847395696,Re_50p284740,1589.39104256,165.13153688969112,9.624999999980155,0.6249999999801545,45
175,50.2847395696,Re_50p284740,1610.03248467,165.13153688969112,9.74999999997282,0.74999999997282,46
176,50.2847395696,Re_50p284740,1630.67392678,165.13153688969112,9.874999999965484,0.8749999999654836,47
177,50.2847395696,Re_50p284740,1651.3153689,165.13153688969112,10.000000000018705,1.8705037518884637e-11,48
178,50.2847395696,Re_50p284740,1671.95681101,165.13153688969112,10.125000000011369,0.12500000001136868,49
179,50.2847395696,Re_50p284740,1692.59825312,165.13153688969112,10.250000000004032,0.25000000000403233,50
180,50.2847395696,Re_50p284740,1713.23969523,165.13153688969112,10.374999999996698,0.37499999999669775,51
181,50.2847395696,Re_50p284740,1733.88113734,165.13153688969112,10.499999999989361,0.4999999999893614,52
182,50.2847395696,Re_50p284740,1754.52257945,165.13153688969112,10.624999999982025,0.624999999982025,53
183,50.2847395696,Re_50p284740,1775.16402156,165.13153688969112,10.74999999997469,0.7499999999746905,54
184,50.2847395696,Re_50p284740,1795.80546367,165.13153688969112,10.874999999967354,0.8749999999673541,55
185,50.2847395696,Re_50p284740,1816.44690579,165.13153688969112,11.000000000020576,2.05755412707731e-11,56
186,50.2847395696,Re_50p284740,1837.0883479,165.13153688969112,11.12500000001324,0.1250000000132392,57
187,50.2847395696,Re_50p284740,1857.72979001,165.13153688969112,11.250000000005905,0.2500000000059046,58
188,50.2847395696,Re_50p284740,1878.37123212,165.13153688969112,11.374999999998568,0.37499999999856826,59
189,50.2847395696,Re_50p284740,1899.01267423,165.13153688969112,11.499999999991232,0.4999999999912319,60
190,50.2847395696,Re_50p284740,1919.65411634,165.13153688969112,11.624999999983896,0.6249999999838955,61
191,50.2847395696,Re_50p284740,1940.29555845,165.13153688969112,11.749999999976561,0.749999999976561,62
192,50.2847395696,Re_50p284740,1960.93700056,165.13153688969112,11.874999999969223,0.8749999999692228,63
193,50.2847395696,Re_50p284740,1981.57844268,165.13153688969112,12.000000000022446,2.2446045022661565e-11,64
194,50.2847395696,Re_50p284740,2002.21988479,165.13153688969112,12.12500000001511,0.1250000000151097,65
195,50.2847395696,Re_50p284740,2022.8613269,165.13153688969112,12.250000000007775,0.2500000000077751,66
196,50.2847395696,Re_50p284740,2043.50276901,165.13153688969112,12.375000000000439,0.37500000000043876,67
197,50.2847395696,Re_50p284740,2064.14421112,165.13153688969112,12.499999999993102,0.4999999999931024,68
198,50.2847395696,Re_50p284740,2084.78565323,165.13153688969112,12.624999999985768,0.6249999999857678,69
199,50.2847395696,Re_50p284740,2105.42709534,165.13153688969112,12.749999999978431,0.7499999999784315,70
200,50.2847395696,Re_50p284740,2126.06853745,165.13153688969112,12.874999999971093,0.8749999999710933,71
201,50.2847395696,Re_50p284740,2146.70997956,165.13153688969112,12.99999999996376,0.9999999999637605,72
202,50.2847395696,Re_50p284740,2167.35142168,165.13153688969112,13.12500000001698,0.1250000000169802,73
203,50.2847395696,Re_50p284740,2187.99286379,165.13153688969112,13.250000000009644,0.25000000000964384,74
204,50.2847395696,Re_50p284740,2208.6343059,165.13153688969112,13.37500000000231,0.37500000000230926,75
205,50.2847395696,Re_50p284740,2229.27574801,165.13153688969112,13.499999999994973,0.4999999999949729,76
206,50.2847395696,Re_50p284740,2249.91719012,165.13153688969112,13.624999999987638,0.6249999999876383,77
207,50.2847395696,Re_50p284740,2270.55863223,165.13153688969112,13.749999999980302,0.749999999980302,78
208,50.2847395696,Re_50p284740,2291.20007434,165.13153688969112,13.874999999972964,0.8749999999729638,79
209,50.2847395696,Re_50p284740,2311.84151645,165.13153688969112,13.999999999965631,0.999999999965631,80
210,50.2847395696,Re_50p284740,2332.48295857,165.13153688969112,14.12500000001885,0.1250000000188507,81
211,50.2847395696,Re_50p284740,2353.12440068,165.13153688969112,14.250000000011514,0.25000000001151435,82
212,50.2847395696,Re_50p284740,2373.76584279,165.13153688969112,14.37500000000418,0.37500000000417977,83
213,50.2847395696,Re_50p284740,2394.4072849,165.13153688969112,14.499999999996843,0.4999999999968434,84
214,50.2847395696,Re_50p284740,2415.04872701,165.13153688969112,14.624999999989509,0.6249999999895088,85
215,50.2847395696,Re_50p284740,2435.69016912,165.13153688969112,14.749999999982172,0.7499999999821725,86
216,50.2847395696,Re_50p284740,2456.33161123,165.13153688969112,14.874999999974834,0.8749999999748344,87
217,50.2847395696,Re_50p284740,2476.97305334,165.13153688969112,14.999999999967502,0.9999999999675016,88
218,50.2847395696,Re_50p284740,2497.61449546,165.13153688969112,15.125000000020721,0.1250000000207212,89
219,50.2847395696,Re_50p284740,2518.25593757,165.13153688969112,15.250000000013385,0.25000000001338485,90
220,50.2847395696,Re_50p284740,2538.89737968,165.13153688969112,15.37500000000605,0.37500000000605027,91
221,50.2847395696,Re_50p284740,2559.53882179,165.13153688969112,15.499999999998714,0.4999999999987139,92
222,50.2847395696,Re_50p284740,2580.1802639,165.13153688969112,15.62499999999138,0.6249999999913793,93
223,50.2847395696,Re_50p284740,2600.82170601,165.13153688969112,15.749999999984043,0.749999999984043,94
224,50.2847395696,Re_50p284740,2621.46314812,165.13153688969112,15.874999999976707,0.8749999999767066,95
225,50.2847395696,Re_50p284740,2642.10459023,165.13153688969112,15.999999999969372,0.999999999969372,96
226,50.2847395696,Re_50p284740,2662.74603234,165.13153688969112,16.124999999962036,0.1249999999620357,97
227,50.2847395696,Re_50p284740,2683.38747446,165.13153688969112,16.250000000015255,0.25000000001525535,98
228,50.2847395696,Re_50p284740,2704.02891657,165.13153688969112,16.375000000007923,0.37500000000792255,99
229,50.2847395696,Re_50p284740,2724.67035868,165.13153688969112,16.500000000000583,0.5000000000005826,100
230,50.2847395696,Re_50p284740,2745.31180079,165.13153688969112,16.624999999993246,0.6249999999932463,101
231,50.2847395696,Re_50p284740,2765.9532429,165.13153688969112,16.749999999985913,0.7499999999859135,102
232,50.2847395696,Re_50p284740,2786.59468501,165.13153688969112,16.874999999978577,0.8749999999785771,103
233,50.2847395696,Re_50p284740,2807.23612712,165.13153688969112,16.99999999997124,0.9999999999712408,104
234,50.2847395696,Re_50p284740,2827.87756923,165.13153688969112,17.124999999963904,0.12499999996390443,105
235,50.2847395696,Re_50p284740,2848.51901135,165.13153688969112,17.250000000017124,0.2500000000171241,106
236,50.2847395696,Re_50p284740,2869.16045346,165.13153688969112,17.37500000000979,0.3750000000097913,107
237,50.2847395696,Re_50p284740,2889.80189557,165.13153688969112,17.500000000002455,0.5000000000024549,108
238,50.2847395696,Re_50p284740,2910.44333768,165.13153688969112,17.62499999999512,0.6249999999951186,109
239,50.2847395696,Re_50p284740,2931.08477979,165.13153688969112,17.749999999987782,0.7499999999877822,110
240,50.2847395696,Re_50p284740,2951.7262219,165.13153688969112,17.874999999980446,0.8749999999804459,111
241,50.2847395696,Re_50p284740,2972.36766401,165.13153688969112,17.999999999973113,0.9999999999731131,112
242,50.2847395696,Re_50p284740,2993.00910612,165.13153688969112,18.124999999965777,0.12499999996577671,113
243,50.2847395696,Re_50p284740,3013.65054824,165.13153688969112,18.250000000018996,0.25000000001899636,114
244,50.2847395696,Re_50p284740,3034.29199035,165.13153688969112,18.375000000011664,0.37500000001166356,115
245,50.2847395696,Re_50p284740,3054.93343246,165.13153688969112,18.500000000004324,0.5000000000043237,116
246,50.2847395696,Re_50p284740,3075.57487457,165.13153688969112,18.624999999996987,0.6249999999969873,117
247,50.2847395696,Re_50p284740,3096.21631668,165.13153688969112,18.749999999989654,0.7499999999896545,118
248,50.2847395696,Re_50p284740,3116.85775879,165.13153688969112,18.874999999982318,0.8749999999823181,119
249,50.2847395696,Re_50p284740,3137.4992009,165.13153688969112,18.999999999974982,0.9999999999749818,120
250,50.2847395696,Re_50p284740,3158.14064301,165.13153688969112,19.124999999967645,0.12499999996764544,121
251,50.2847395696,Re_50p284740,3178.78208512,165.13153688969112,19.24999999996031,0.24999999996030908,122
252,50.2847395696,Re_50p284740,3199.42352724,165.13153688969112,19.375000000013532,0.3750000000135323,123
253,50.2847395696,Re_50p284740,3220.06496935,165.13153688969112,19.500000000006196,0.5000000000061959,124
254,50.2847395696,Re_50p284740,3240.70641146,165.13153688969112,19.62499999999886,0.6249999999988596,125
255,50.2847395696,Re_50p284740,3261.34785357,165.13153688969112,19.749999999991523,0.7499999999915232,126
256,50.2847395696,Re_50p284740,3281.98929568,165.13153688969112,19.874999999984187,0.8749999999841869,127
257,50.2847395696,Re_50p284740,3302.63073779,165.13153688969112,19.99999999997685,0.9999999999768505,128
258,50.725835689,Re_50p725836,671.48339024,162.78385217827005,4.125000000028479,0.12500000002847944,0
259,50.725835689,Re_50p725836,691.83137176,162.78385217827005,4.250000000014451,0.25000000001445066,1
260,50.725835689,Re_50p725836,712.17935328,162.78385217827005,4.375000000000421,0.375000000000421,2
261,50.725835689,Re_50p725836,732.5273348,162.78385217827005,4.499999999986391,0.49999999998639133,3
262,50.725835689,Re_50p725836,752.87531633,162.78385217827005,4.625000000033793,0.6250000000337934,4
263,50.725835689,Re_50p725836,773.22329785,162.78385217827005,4.750000000019764,0.7500000000197637,5
264,50.725835689,Re_50p725836,793.57127937,162.78385217827005,4.875000000005734,0.8750000000057341,6
265,50.725835689,Re_50p725836,813.91926089,162.78385217827005,4.999999999991705,0.9999999999917053,7
266,50.725835689,Re_50p725836,834.26724241,162.78385217827005,5.124999999977676,0.12499999997767564,8
267,50.725835689,Re_50p725836,854.61522394,162.78385217827005,5.250000000025078,0.2500000000250777,9
268,50.725835689,Re_50p725836,874.96320546,162.78385217827005,5.375000000011048,0.37500000001104805,10
269,50.725835689,Re_50p725836,895.31118698,162.78385217827005,5.499999999997018,0.4999999999970184,11
270,50.725835689,Re_50p725836,915.6591685,162.78385217827005,5.62499999998299,0.6249999999829896,12
271,50.725835689,Re_50p725836,936.00715003,162.78385217827005,5.750000000030392,0.7500000000303917,13
272,50.725835689,Re_50p725836,956.35513155,162.78385217827005,5.875000000016362,0.875000000016362,14
273,50.725835689,Re_50p725836,976.70311307,162.78385217827005,6.000000000002332,2.332356530132529e-12,15
274,50.725835689,Re_50p725836,997.05109459,162.78385217827005,6.124999999988304,0.12499999998830358,16
275,50.725835689,Re_50p725836,1017.39907611,162.78385217827005,6.249999999974274,0.2499999999742739,17
276,50.725835689,Re_50p725836,1037.74705764,162.78385217827005,6.375000000021676,0.375000000021676,18
277,50.725835689,Re_50p725836,1058.09503916,162.78385217827005,6.500000000007645,0.5000000000076454,19
278,50.725835689,Re_50p725836,1078.44302068,162.78385217827005,6.624999999993617,0.6249999999936167,20
279,50.725835689,Re_50p725836,1098.7910022,162.78385217827005,6.749999999979588,0.7499999999795879,21
280,50.725835689,Re_50p725836,1119.13898373,162.78385217827005,6.875000000026989,0.8750000000269891,22
281,50.725835689,Re_50p725836,1139.48696525,162.78385217827005,7.000000000012959,1.2959411321844527e-11,23
282,50.725835689,Re_50p725836,1159.83494677,162.78385217827005,7.124999999998931,0.12499999999893063,24
283,50.725835689,Re_50p725836,1180.18292829,162.78385217827005,7.249999999984901,0.24999999998490097,25
284,50.725835689,Re_50p725836,1200.53090982,162.78385217827005,7.375000000032303,0.37500000003230305,26
285,50.725835689,Re_50p725836,1220.87889134,162.78385217827005,7.500000000018274,0.5000000000182743,27
