time,a0_true,a1_true,a0_pred,a1_pred,r_true,r_pred,theta_true,theta_pred,omega_true,omega_pred,amp_error,phase_error,velocity_step_l2,pressure_step_l2
812.5042724609375,0.37405022978782654,-0.3831351697444916,0.37387603521347046,-0.3807976245880127,0.5354495048522949,0.5336573123931885,-0.7973958849906921,-0.7945695519447327,-0.22482863068580627,-0.2222803235054016,0.0033470802009105682,0.0028263330459594727,0.010657170787453651,0.010859641246497631
816.2142944335938,-0.03255622461438179,-0.5355222225189209,-0.026012331247329712,-0.5366018414497375,0.5365109443664551,0.537231981754303,-1.6315150260925293,-1.6192344427108765,-0.22409434616565704,-0.21993063390254974,0.0013439379399642348,0.012280583381652832,0.018081242218613625,0.018563490360975266
819.9243774414062,-0.4204689860343933,-0.3409871459007263,-0.4053593873977661,-0.35203924775123596,0.541356086730957,0.5368872284889221,-2.4601993560791016,-2.4264776706695557,-0.22211435437202454,-0.2205849587917328,0.008254933170974255,0.0337216816842556,0.03757113218307495,0.04362056404352188
823.6344604492188,-0.5392042994499207,0.07491254061460495,-0.5396403074264526,0.06201601028442383,0.5443832874298096,0.5431920886039734,-3.2796404361724854,-3.256011486053467,-0.22070543467998505,-0.22259736061096191,0.0021881619468331337,0.023628951981663704,0.02885737083852291,0.03753770515322685
827.3445434570312,-0.3127983510494232,0.4432670474052429,-0.3203164339065552,0.43546709418296814,0.5425204634666443,0.5405868887901306,-4.097870349884033,-4.078186988830566,-0.22144414484500885,-0.22275321185588837,0.003564058570191264,0.019683361053466797,0.02569398283958435,0.03522869944572449
831.0545654296875,0.1129620373249054,0.528971254825592,0.10566428303718567,0.5308628082275391,0.540898323059082,0.5412765145301819,-4.922779083251953,-4.908863544464111,-0.22252029180526733,-0.22183163464069366,0.000699191412422806,0.013915537856519222,0.018091322854161263,0.02865409664809704
834.7646484375,0.4645107090473175,0.2747861444950104,0.4605172872543335,0.28806984424591064,0.5397014021873474,0.543194591999054,-5.74899435043335,-5.72420072555542,-0.22260111570358276,-0.2236996740102768,0.006472448818385601,0.024793624877929688,0.027952641248703003,0.04150496423244476
838.4747314453125,0.5146952867507935,-0.154338076710701,0.5172131061553955,-0.15184959769248962,0.5373374223709106,0.5390433073043823,-6.574516296386719,-6.568752288818359,-0.2232784926891327,-0.2259763926267624,0.0031746996100991964,0.005764007568359375,0.015366850420832634,0.024256832897663116
842.1847534179688,0.23188817501068115,-0.4822136163711548,0.23497512936592102,-0.48271822929382324,0.5350720286369324,0.5368707776069641,-7.4057440757751465,-7.400969505310059,-0.2242952436208725,-0.22325265407562256,0.0033616949804127216,0.004774570465087891,0.013825793750584126,0.02127963863313198
845.8948364257812,-0.20208558440208435,-0.4989475607872009,-0.19798091053962708,-0.5084345936775208,0.5383188724517822,0.5456209182739258,-8.238810539245605,-8.225310325622559,-0.22348220646381378,-0.22211593389511108,0.013564536347985268,0.013500213623046875,0.021731851622462273,0.02138752117753029
849.6049194335938,-0.5080916285514832,-0.19168739020824432,-0.5055022835731506,-0.19937089085578918,0.5430480241775513,0.5433979630470276,-9.064019203186035,-9.04910659790039,-0.2213190793991089,-0.22115571796894073,0.0006443976308219135,0.014912605285644531,0.0203199852257967,0.02393629215657711
853.3150024414062,-0.4884350299835205,0.2397223263978958,-0.49762868881225586,0.23521322011947632,0.544091522693634,0.5504176020622253,-9.881034851074219,-9.86632251739502,-0.22078971564769745,-0.22256365418434143,0.011626866646111012,0.014712333679199219,0.02169889397919178,0.03240557760000229
857.0250244140625,-0.15658465027809143,0.5185273289680481,-0.1595536172389984,0.5250363349914551,0.5416542887687683,0.5487444996833801,-10.702301979064941,-10.700551986694336,-0.2219657003879547,-0.22266647219657898,0.013089919462800026,0.0017499923706054688,0.016711760312318802,0.01766236498951912
860.735107421875,0.2744032144546509,0.4656897783279419,0.2743103802204132,0.4758251905441284,0.540522038936615,0.549232006072998,-11.528043746948242,-11.51853084564209,-0.22262385487556458,-0.22104352712631226,0.016113990917801857,0.009512901306152344,0.020485952496528625,0.024151435121893883
864.4451904296875,0.5269314050674438,0.1135031133890152,0.5342593193054199,0.12263825535774231,0.5390173196792603,0.5481542944908142,-12.354207992553711,-12.340731620788574,-0.2227483093738556,-0.2236468642950058,0.016951171681284904,0.013476371765136719,0.022794317454099655,0.033312249928712845
868.1552124023438,0.43799012899398804,-0.3090556859970093,0.4444413483142853,-0.3117167055606842,0.5360510945320129,0.5428585410118103,-13.180859565734863,-13.178013801574707,-0.22373472154140472,-0.2253073900938034,0.0126992492005229,0.0028457643929868937,0.01635737717151642,0.017698882147669792
871.8652954101562,0.06563655287027359,-0.5317076444625854,0.0675295889377594,-0.5390278100967407,0.5357435941696167,0.5432413816452026,-14.01434326171875,-14.01253604888916,-0.2242480218410492,-0.22202159464359283,0.013995104469358921,0.0018072128295898438,0.017236335203051567,0.016978085041046143
