time,a0_true,a1_true,a0_pred,a1_pred,r_true,r_pred,theta_true,theta_pred,omega_true,omega_pred,amp_error,phase_error,velocity_step_l2,pressure_step_l2
3602.366943359375,1.5204777810140513e-06,-2.1713540263590403e-06,-8.118996629491448e-05,-7.480274507543072e-05,2.6507793791097356e-06,0.00011039592936867848,-0.9599065780639648,-2.3971173763275146,-0.03193161264061928,-0.02201625145971775,40.493831634521484,-1.4372107982635498,0.20386618375778198,0.36695075035095215
3624.603759765625,-2.955783315883309e-07,-2.970814193758997e-06,-0.00017392488371115178,-4.531997910817154e-05,2.98548206956184e-06,0.00017973248031921685,-1.6699639558792114,-2.886688709259033,-0.030109228566288948,-0.021112537011504173,59.0045280456543,-1.2167247533798218,0.32900819182395935,0.5279564261436462
3646.840576171875,-1.9482617972244043e-06,-2.1850323719263542e-06,-0.00018433127843309194,3.6306952097220346e-05,2.9274717689986574e-06,0.00018787286535371095,-2.298973321914673,-3.336068630218506,-0.03079255111515522,-0.031231623142957687,62.96074295043945,-1.037095308303833,0.359694242477417,0.541952908039093
3669.077392578125,-2.5207182261510752e-06,-2.58446817724689e-07,-6.299592496361583e-05,0.00013495994789991528,2.533932729420485e-06,0.00014893848856445402,-3.0394206047058105,-4.275672435760498,-0.03681749105453491,-0.02720574475824833,57.55048370361328,-1.2362518310546875,0.3348177671432495,0.3747648000717163
3691.314453125,-1.700875486676523e-06,1.7331601611658698e-06,-4.1860766941681504e-06,2.492679050192237e-05,2.428337211313192e-06,2.527584001654759e-05,-3.936391592025757,-4.546006202697754,-0.038024354726076126,0.044815413653850555,9.3701171875,-0.6096146106719971,0.2124643474817276,0.43297791481018066
3713.55126953125,4.8641283001416014e-08,2.6836071356228786e-06,-6.177423347253352e-05,-7.16103459126316e-05,2.684048013179563e-06,9.457323903916404e-05,-4.7305121421813965,-2.2825851440429688,-0.03323746100068092,0.04029194638133049,34.10822296142578,2.4479269981384277,0.25324931740760803,0.5008894205093384
3735.7880859375,1.751992613208131e-06,2.070802111120429e-06,-0.00016500393394380808,-6.734699127264321e-05,2.7125079213874415e-06,0.00017821873188950121,-5.414582252502441,-2.7540769577026367,-0.03270180523395538,-0.020245375111699104,64.46491241455078,2.6605052947998047,0.3649219870567322,0.5313244462013245
3758.02490234375,2.4634323381178547e-06,2.4295053435707814e-07,-0.00020834128372371197,8.625494956504554e-06,2.475383553246502e-06,0.0002085197629639879,-6.184880256652832,-3.1829705238342285,-0.03710004687309265,-0.018141286447644234,82.90245056152344,3.0019097328186035,0.4278414845466614,0.5701807141304016
3780.26171875,1.7929465911947773e-06,-1.778564751475642e-06,-0.00017008709255605936,7.581197132822126e-05,2.5254603315261193e-06,0.00018621781782712787,-7.064556121826172,-3.5608859062194824,-0.03658823296427727,-0.014628366567194462,72.4493179321289,-2.779515027999878,0.4271663427352905,0.5848929286003113
3802.49853515625,1.203072486077872e-07,-2.8703452699119225e-06,-0.00010211311018792912,8.461358811473474e-05,2.8728654797305353e-06,0.00013261428102850914,-7.812091827392578,-3.8335471153259277,-0.030970890074968338,-0.00498017156496644,45.00432586669922,-2.304640531539917,0.3949545621871948,0.5497599840164185
