time,a0_true,a1_true,a0_pred,a1_pred,r_true,r_pred,theta_true,theta_pred,omega_true,omega_pred,amp_error,phase_error,velocity_step_l2,pressure_step_l2
2195.23681640625,0.040472812950611115,0.04662987217307091,0.03986499086022377,0.04584328830242157,0.06174458563327789,0.060752157121896744,0.8559681177139282,0.8550370931625366,-0.060421451926231384,-0.06131238117814064,0.01607312262058258,-0.0009310245513916016,0.04498739168047905,0.046577341854572296
2207.709716796875,0.059788383543491364,0.006140035577118397,0.059950631111860275,0.005427934229373932,0.060102835297584534,0.06019585207104683,0.10233736783266068,0.09029387682676315,-0.06135110184550285,-0.06185223162174225,0.0015476268017664552,-0.012043491005897522,0.0611647292971611,0.05822146311402321
2220.1826171875,0.047527529299259186,-0.03800202161073685,0.046897098422050476,-0.038541875779628754,0.06085244193673134,0.060702670365571976,-0.6744842529296875,-0.6879163980484009,-0.0606326088309288,-0.060050059109926224,0.0024612247943878174,-0.013432145118713379,0.06369859725236893,0.06057717278599739
2232.655517578125,0.010099589824676514,-0.062343187630176544,0.010229039937257767,-0.06216184049844742,0.06315595656633377,0.06299784034490585,-1.4101916551589966,-1.407702922821045,-0.05770822614431381,-0.057397760450839996,0.0025035834405571222,0.00248873233795166,0.04775600880384445,0.06841979920864105
2245.128662109375,-0.03294544294476509,-0.05455480515956879,-0.03249587118625641,-0.05312516167759895,0.06373091042041779,0.062275711447000504,-2.1140756607055664,-2.1197633743286133,-0.057488273829221725,-0.05828651413321495,0.022833485156297684,-0.005687713157385588,0.044795844703912735,0.06225162371993065
2257.6015625,-0.05939747020602226,-0.01819799095392227,-0.05747215077280998,-0.016518425196409225,0.06212267279624939,0.05979888513684273,-2.8442962169647217,-2.861720323562622,-0.06007515639066696,-0.06136663630604744,0.037406425923109055,-0.01742410659790039,0.0474059022963047,0.05353477597236633
2270.074462890625,-0.05492210388183594,0.027975035831332207,-0.05259189382195473,0.02934948354959488,0.06163635477423668,0.06022706627845764,-3.612698554992676,-3.6506032943725586,-0.0608120858669281,-0.06153136119246483,0.022864561527967453,-0.03790473937988281,0.05110849812626839,0.05478658899664879
2282.54736328125,-0.02167685702443123,0.05918431654572487,-0.019281577318906784,0.059029124677181244,0.06302911788225174,0.06209844350814819,-4.361302375793457,-4.396669387817383,-0.05870146304368973,-0.059057820588350296,0.014765783213078976,-0.03536701574921608,0.05727771669626236,0.09685380011796951
2295.020263671875,0.02263549156486988,0.0592958964407444,0.02527875453233719,0.057930026203393936,0.06346943229436874,0.06320524960756302,-5.077053546905518,-5.123847961425781,-0.05811729282140732,-0.05992059409618378,0.0041623604483902454,-0.04679441079497337,0.07592698186635971,0.0973171666264534
2307.4931640625,0.055053677409887314,0.028111014515161514,0.05653125420212746,0.023353084921836853,0.06181534007191658,0.06116493418812752,-5.811084747314453,-5.891436576843262,-0.060650113970041275,-0.06191294267773628,0.010521753691136837,-0.0803518295288086,0.07702764868736267,0.10282406955957413
