time,a0_true,a1_true,a0_pred,a1_pred,r_true,r_pred,theta_true,theta_pred,omega_true,omega_pred,amp_error,phase_error,velocity_step_l2,pressure_step_l2
1349.73681640625,1.0821924689707885e-07,2.0869129002676345e-07,-1.481229264754802e-05,-2.393010254309047e-05,2.350818135710142e-07,2.8143451345385984e-05,1.0924100875854492,4.158129692077637,0.002792198210954666,-0.017011448740959167,113.8736801147461,3.0657196044921875,0.06953436136245728,0.3971838355064392
1355.5546875,7.975060611897788e-08,1.6010355352591432e-07,-3.501861647237092e-05,-4.5757224143017083e-05,1.7886672765143885e-07,5.7619676226750016e-05,1.1086547374725342,4.059159278869629,0.004104175139218569,-0.01658601127564907,304.13409423828125,2.9505045413970947,0.17889270186424255,0.7279249429702759
1361.37255859375,5.1353488572658534e-08,1.117874361966642e-07,-5.941983181401156e-05,-6.413552182493731e-05,1.230187507417213e-07,8.743043872527778e-05,1.1401652097702026,3.965139150619507,0.009769793599843979,-0.015915917232632637,656.354248046875,2.8249740600585938,0.3727352023124695,0.9532073140144348
1367.1903076171875,2.3196001563974278e-08,6.384982498275349e-08,-8.802004595054314e-05,-7.914793968666345e-05,6.793271722926875e-08,0.00011837197962449864,1.2223312854766846,3.8739676475524902,0.06071285158395767,-0.015183831565082073,1518.0279541015625,2.6516363620758057,0.7071288228034973,1.2383161783218384
1373.0081787109375,-4.587651591947406e-09,1.620932721380086e-08,-0.00012037568376399577,-9.091763786273077e-05,1.684603390117445e-08,0.0001508519781054929,1.846608281135559,3.788465976715088,0.2308986485004425,-0.015109097585082054,5618.525390625,1.9418576955795288,0.8645021915435791,1.4744653701782227
1378.8260498046875,-3.215835775449705e-08,-3.102206136418317e-08,-0.00015359306416939944,-9.556260192766786e-05,4.4682526123551725e-08,0.00018089510558638722,3.909008502960205,3.698162078857422,0.1903141438961029,-0.015844356268644333,3307.27978515625,-0.2108464241027832,0.6850804686546326,1.428977131843567
1384.643798828125,-5.946067815898459e-08,-7.800309020922214e-08,-0.0001851257839007303,-9.230081195710227e-05,9.808187684257064e-08,0.0002068598405458033,4.061071395874023,3.604107141494751,0.016912318766117096,-0.016271531581878662,1913.010498046875,-0.45696425437927246,0.5347253084182739,1.3157320022583008
1390.461669921875,-8.647496940739074e-08,-1.2462757581488404e-07,-0.0002135274698957801,-8.214212721213698e-05,1.51690315419728e-07,0.00022878222807776183,4.1057915687561035,3.5088326930999756,0.005624762270599604,-0.016319207847118378,1414.002685546875,-0.5969588756561279,0.44049376249313354,1.2237221002578735
1396.279541015625,-1.133843525735756e-07,-1.708649648435312e-07,-0.00023773408611305058,-6.64680264890194e-05,2.0506303144429694e-07,0.000246851152041927,4.126519680023193,3.4142210483551025,0.0028554052114486694,-0.016055559739470482,1146.8548583984375,-0.7122986316680908,0.3778945505619049,1.1621538400650024
1402.0972900390625,-1.3992709568810824e-07,-2.166932375757824e-07,-0.00025697090313769877,-4.687329783337191e-05,2.5794486191443866e-07,0.0002612109237816185,4.139016151428223,3.3220162391662598,0.001768944668583572,-0.015523005276918411,973.9054565429688,-0.8169999122619629,0.3330226540565491,1.1166146993637085
