time,a0_true,a1_true,a0_pred,a1_pred,r_true,r_pred,theta_true,theta_pred,omega_true,omega_pred,amp_error,phase_error,velocity_step_l2,pressure_step_l2
1384.272705078125,1.005914995744206e-07,2.1916730474913493e-07,-1.9306800822960213e-05,-2.575302278273739e-05,2.411492516785074e-07,3.218650090275332e-05,1.1405069828033447,4.069086074829102,0.004993909038603306,-0.014760860241949558,127.19667053222656,2.928579092025757,0.0933416485786438,0.7969459295272827
1392.0059814453125,7.167119520090637e-08,1.7353445969092718e-07,-4.547617936623283e-05,-4.809163510799408e-05,1.8775241983348678e-07,6.618828047066927e-05,1.179126262664795,3.9549362659454346,0.006820601411163807,-0.014170574955642223,333.75335693359375,2.7758100032806396,0.2299264669418335,1.366905689239502
1399.7393798828125,4.314490453793951e-08,1.2813225680474716e-07,-7.70192127674818e-05,-6.597578612854704e-05,1.352011764765848e-07,0.00010141382517758757,1.2459994554519653,3.84991455078125,0.01380232349038124,-0.012630091980099678,697.5055541992188,2.603915214538574,0.44176989793777466,1.5559505224227905
1407.4727783203125,1.4907554302112658e-08,8.277255147959295e-08,-0.000113166548544541,-8.044880087254569e-05,8.410428620209132e-08,0.00013884766667615622,1.3926039934158325,3.759589195251465,0.042607858777046204,-0.010642998851835728,1474.5721435546875,2.366985321044922,0.7304719686508179,1.6500675678253174
1415.2060546875,-1.306611974172256e-08,3.7630282889722366e-08,-0.00015356425137724727,-9.282707469537854e-05,3.983417684594315e-08,0.0001794403651729226,1.9049955606460571,3.685302495956421,0.12473846226930618,-0.009939084760844707,3599.94970703125,1.7803069353103638,0.8927391767501831,1.7212480306625366
1422.939453125,-4.075033288586383e-08,-7.428586190627584e-09,-0.00019491332932375371,-9.760876127984375e-05,4.142189524714013e-08,0.00021798779198434204,3.3219075202941895,3.6058645248413086,0.1223343163728714,-0.010580377653241158,4238.396484375,0.28395700454711914,0.8110705614089966,1.827445149421692
1430.6728515625,-6.809147379271963e-08,-5.235937550196468e-08,-0.0002339552011108026,-9.346231672680005e-05,8.5895017321036e-08,0.0002519330009818077,3.7971155643463135,3.521657943725586,0.03975875675678253,-0.011033759452402592,2626.279541015625,-0.2754576504230499,0.6820957064628601,1.8424911499023438
1438.40625,-9.520304899979237e-08,-9.709872728080882e-08,-0.00026830018032342196,-8.112152863759547e-05,1.3598449299934146e-07,0.00028029573149979115,3.9368481636047363,3.4352076053619385,0.013220848515629768,-0.011179903522133827,1919.1063232421875,-0.5016405582427979,0.5805486440658569,1.7682151794433594
1446.1395263671875,-1.2196323950774968e-07,-1.4166917594593542e-07,-0.00029628604534082115,-6.226862751645967e-05,1.8693631886890216e-07,0.00030275864992290735,4.001599311828613,3.3487420082092285,0.00658472441136837,-0.011031891219317913,1536.3936767578125,-0.6528573036193848,0.5055034756660461,1.6692177057266235
1453.8729248046875,-1.4853166874218005e-07,-1.8606239393648139e-07,-0.0003169149567838758,-3.91744906664826e-05,2.3807744753412408e-07,0.00031932699494063854,4.038691520690918,3.2645809650421143,0.0039899833500385284,-0.010597842745482922,1286.2471923828125,-0.7741105556488037,0.44843968749046326,1.5928831100463867
1461.6063232421875,-1.7476064329002838e-07,-2.3032718843296607e-07,-0.0003298560914117843,-1.4270050087361597e-05,2.8912262450830895e-07,0.0003301646211184561,4.063311576843262,3.1848273277282715,0.0027006533928215504,-0.009940290823578835,1102.810302734375,-0.8784842491149902,0.4032576382160187,1.5120893716812134
1469.3397216796875,-2.0078904583442636e-07,-2.742758056228922e-07,-0.0003353478095959872,1.0317429769202136e-05,3.3991682357736863e-07,0.0003355064836796373,4.0804619789123535,3.1108365058898926,0.001963464543223381,-0.0091491574421525,957.846435546875,-0.9696254730224609,0.3661467730998993,1.4451793432235718
1477.072998046875,-2.2653483711110312e-07,-3.1818422030482907e-07,-0.0003341178526170552,3.294082125648856e-05,3.9058829770510783e-07,0.0003357377427164465,4.093679904937744,3.0433201789855957,0.0015329614980146289,-0.008297277614474297,837.1365966796875,-1.0503597259521484,0.3347553610801697,1.390015721321106
1484.806396484375,-2.5186267293975106e-07,-3.617323613980261e-07,-0.0003272004541940987,5.249722016742453e-05,4.407778249060357e-07,0.0003313851193524897,4.1041717529296875,2.9825053215026855,0.0012241560034453869,-0.007416368927806616,734.162841796875,-1.121666431427002,0.3076133728027344,1.3459137678146362
1492.539794921875,-2.7710265726454963e-07,-4.052356814554514e-07,-0.0003157631726935506,6.82869867887348e-05,4.90919376261445e-07,0.0003230626753065735,4.112613677978516,2.92861270904541,0.0010011954000219703,-0.006466967519372702,643.9594116210938,-1.1840009689331055,0.2837695777416229,1.3118423223495483
1500.273193359375,-3.0201914569261135e-07,-4.4841942781204125e-07,-0.00030103378230705857,7.979501242516562e-05,5.406436116572877e-07,0.0003114299033768475,4.119657039642334,2.8824820518493652,0.0008474841015413404,-0.0054918741807341576,564.592529296875,-1.2371749877929688,0.2625921964645386,1.2871419191360474
1508.0064697265625,-3.267098236392485e-07,-4.914854798698798e-07,-0.0002837013453245163,8.71134689077735e-05,5.901671897845517e-07,0.00029677466955035925,4.125721454620361,2.8436715602874756,0.0007328292704187334,-0.004011688753962517,493.5033264160156,-1.2820498943328857,0.2435828596353531,1.2711974382400513
1515.7398681640625,-3.510509429816011e-07,-5.341882456377789e-07,-0.00026634076493792236,8.860503294272348e-05,6.392134537236416e-07,0.0002806924458127469,4.130991458892822,2.820434808731079,0.0006501373136416078,-0.0019489937694743276,431.37310791015625,-1.3105566501617432,0.22654050588607788,1.2643616199493408
1523.4732666015625,-3.751088684111892e-07,-5.767922175436979e-07,-0.0002499897382222116,8.50879296194762e-05,6.8803774411208e-07,0.0002640735183376819,4.135776996612549,2.8135268688201904,0.0005699492176063359,0.0003467727801762521,377.32269287109375,-1.3222501277923584,0.21121810376644135,1.2652740478515625
1531.2066650390625,-3.990787718066713e-07,-6.190945782691415e-07,-0.00023615657119080424,7.715915853623301e-05,7.365744636445015e-07,0.00024844208383001387,4.139806747436523,2.825798273086548,0.0005050254985690117,0.002849865471944213,331.7893981933594,-1.3140084743499756,0.19746679067611694,1.2739096879959106
1538.93994140625,-4.2267015487595927e-07,-6.611681442336703e-07,-0.0002260318142361939,6.597365427296609e-05,7.847250458326016e-07,0.00023546317243017256,4.143588066101074,2.857604503631592,0.0004636215162463486,0.005129767581820488,295.2951354980469,-1.2859835624694824,0.18516701459884644,1.2878872156143188
1546.67333984375,-4.460619038582081e-07,-7.029977950878674e-07,-0.00022019782045390457,5.305926242726855e-05,8.325725957547547e-07,0.00022650025493931025,4.146977424621582,2.9051389694213867,0.00042128824861720204,0.006658466067165136,267.83172607421875,-1.2418384552001953,0.17420032620429993,1.3025037050247192
1554.40673828125,-4.6917210738683934e-07,-7.44556075460423e-07,-0.00021844952425453812,3.9977683627512306e-05,8.800489581517468e-07,0.00022207749134395272,4.15010404586792,2.960589647293091,0.0003930790408048779,0.0070987301878631115,248.52276611328125,-1.189514398574829,0.1644262671470642,1.310947299003601
1562.14013671875,-4.9200690455109e-07,-7.85929614721681e-07,-0.00021987631043884903,2.799934009090066e-05,9.272303600482701e-07,0.00022165187692735344,4.153057098388672,3.0149335861206055,0.00038185701123438776,0.007027174346148968,235.50735473632812,-1.1381235122680664,0.15568634867668152,1.3066675662994385
