time,a0_true,a1_true,a0_pred,a1_pred,r_true,r_pred,theta_true,theta_pred,omega_true,omega_pred,amp_error,phase_error,velocity_step_l2,pressure_step_l2
1308.0213623046875,9.925634714136322e-08,1.9545792895314662e-07,-7.769667718093842e-06,-2.1192357962718233e-05,2.1921593429397035e-07,2.2571746740140952e-05,1.1009167432785034,-1.9222052097320557,0.003287849947810173,-0.023666178807616234,97.5173568725586,-3.0231218338012695,0.04798387736082077,0.24524986743927002
1312.24072265625,7.26122451055744e-08,1.480416074173263e-07,-2.0003248209832236e-05,-4.127647844143212e-05,1.6489043730416597e-07,4.586804425343871e-05,1.114789366722107,-2.022061347961426,0.004631057847291231,-0.023074105381965637,261.3244934082031,-3.1368508338928223,0.12764817476272583,0.47446107864379883
1316.460205078125,4.636991945972113e-08,1.0089458868378642e-07,-3.603438744903542e-05,-5.928757673245855e-05,1.1104003050377287e-07,6.9379348133225e-05,1.1399978399276733,-2.1169238090515137,0.011587320826947689,-0.02351304702460766,572.2760620117188,3.026263475418091,0.28761717677116394,0.7119513750076294
1320.6796875,2.029864099029055e-08,5.4220187450937374e-08,-5.652794789057225e-05,-7.440662739099935e-05,5.7895281457831516e-08,9.344385762233287e-05,1.2125743627548218,-2.220487117767334,0.12382137775421143,-0.030437741428613663,1375.441162109375,2.850123643875122,0.6727516055107117,1.099395751953125
1324.8990478515625,-5.4990940689947365e-09,7.79995268374023e-09,-7.569990702904761e-05,-7.30829851818271e-05,9.543547285773002e-09,0.0001052216612151824,2.1848809719085693,-2.373781681060791,0.33350199460983276,-0.027212752029299736,5383.470703125,1.7245228290557861,0.7816792726516724,1.7061694860458374
1329.1185302734375,-3.1109937737028304e-08,-3.804740700275033e-08,-9.792089986149222e-05,-8.105888991849497e-05,4.914705797887109e-08,0.0001271182409254834,4.026970386505127,-2.4501290321350098,0.22919237613677979,-0.018943453207612038,2148.358642578125,-0.19391411542892456,0.5074976086616516,1.9042925834655762
1333.337890625,-5.644525202797013e-08,-8.369677573227818e-08,-0.00011971413914579898,-8.330575656145811e-05,1.0095155289491231e-07,0.00014584691962227225,4.119050025939941,-2.533642292022705,0.014487878419458866,-0.020358692854642868,1313.60009765625,-0.3695070147514343,0.37040218710899353,1.944980502128601
1337.557373046875,-8.128835560228254e-08,-1.287513242687055e-07,-0.00014086328155826777,-8.058930689003319e-05,1.522652297580862e-07,0.000162287091370672,4.149229526519775,-2.6219329833984375,0.005299667362123728,-0.02120736800134182,999.1963500976562,-0.48797720670700073,0.29804036021232605,1.6996054649353027
1341.7767333984375,-1.0604546929471326e-07,-1.7350321002140845e-07,-0.00016079534543678164,-7.354663830483332e-05,2.03344541205297e-07,0.00017681698955129832,4.163773536682129,-2.7126078605651855,0.0026932780165225267,-0.021499207243323326,827.8329467773438,-0.5931960940361023,0.2534841001033783,1.3157378435134888
1345.9962158203125,-1.3069829662981647e-07,-2.178246347739332e-07,-0.00017886937712319195,-6.291693716775626e-05,2.540267871609103e-07,0.00018961222667712718,4.171957492828369,-2.803361415863037,0.0017893973272293806,-0.021299568936228752,717.193115234375,-0.6921336054801941,0.22294248640537262,1.030890941619873
1350.215576171875,-1.5473277414912445e-07,-2.619711096940591e-07,-0.00019449267711024731,-4.9504931666888297e-05,3.042549678866635e-07,0.00020069413585588336,4.1788740158081055,-2.8923516273498535,0.001340364688076079,-0.020784709602594376,637.6665649414062,-0.7880403399467468,0.20034259557724,0.8485322594642639
1354.43505859375,-1.78687187712967e-07,-3.055862123346742e-07,-0.00020721295732073486,-3.4042372135445476e-05,3.5399440889705147e-07,0.00020999069965910167,4.1832685470581055,-2.978760242462158,0.0009387717582285404,-0.02020195685327053,575.933837890625,-0.8788434863090515,0.18264654278755188,0.7284528017044067
1358.6544189453125,-2.022372740384526e-07,-3.486780428829661e-07,-0.00021673183073289692,-1.7105130609706976e-05,4.030834759305435e-07,0.00021740577358286828,4.186796188354492,-3.062832832336426,0.0007518585189245641,-0.01975303702056408,525.3240356445312,-0.9664437174797058,0.16817094385623932,0.6463742852210999
1362.8739013671875,-2.25682086352208e-07,-3.916370303613803e-07,-0.00022285616432782263,8.601364243077114e-07,4.5200880549600697e-07,0.00022285782324615866,4.189613342285156,-3.1454529762268066,0.0006061843014322221,-0.019683929160237312,481.388671875,-1.051880955696106,0.15593719482421875,0.5908607840538025
1367.09326171875,-2.488851578164031e-07,-4.342067541074357e-07,-0.00022512374562211335,1.9714538211701438e-05,5.004790750717802e-07,0.00022598532086703926,4.191911697387695,-3.228942394256592,0.0005586649640463293,-0.019697405397892,441.7121887207031,-1.1376688480377197,0.14527790248394012,0.5567678213119507
1371.312744140625,-2.7162755600329547e-07,-4.7654805257479893e-07,-0.00022365715994965285,3.8411395507864654e-05,5.485248948389199e-07,0.00022693161736242473,4.1943278312683105,-3.311676263809204,0.0005246479413472116,-0.019428800791502,405.32318115234375,-1.2228189706802368,0.13584856688976288,0.5405113697052002
1375.5321044921875,-2.9412140634121897e-07,-5.184325573281967e-07,-0.00021847995230928063,5.609108484350145e-05,5.960534394944261e-07,0.00022556527983397245,4.196339130401611,-3.3928990364074707,0.0004154833441134542,-0.01891481876373291,371.20361328125,-1.3060529232025146,0.1273806244134903,0.5378398299217224
1379.7515869140625,-3.164946917877387e-07,-5.598171242127137e-07,-0.00020985380979254842,7.181031833169982e-05,6.430894927689224e-07,0.00022180023370310664,4.197834014892578,-3.4712953567504883,0.00034100754419341683,-0.018079902976751328,338.6322021484375,-1.385944128036499,0.11970291286706924,0.5490104556083679
1383.970947265625,-3.3855306469376956e-07,-6.007712158861978e-07,-0.0001983107504202053,8.475276263197884e-05,6.895971864651074e-07,0.00021566219220403582,4.199216842651367,-3.5454726219177246,0.0003331535554025322,-0.01695367693901062,307.280517578125,-1.4615042209625244,0.1127115860581398,0.5587301850318909
1388.1904296875,-3.603564948662097e-07,-6.416034921130631e-07,-0.00018459603597875684,9.441297152079642e-05,7.358748916885816e-07,0.00020733910787384957,4.200645446777344,-3.6143646240234375,0.00032823748188093305,-0.015375671908259392,276.9944763183594,-1.5318247079849243,0.1063685491681099,0.5715054273605347
1392.4097900390625,-3.818812217559753e-07,-6.820689577580197e-07,-0.0001698429259704426,0.00010034439765149727,7.816977358743316e-07,0.00019727041944861412,4.201986789703369,-3.6752257347106934,0.000297725637210533,-0.013694469816982746,248.18653869628906,-1.5940271615982056,0.10066314786672592,0.5846879482269287
1396.6292724609375,-4.0327290662389714e-07,-7.222591307254334e-07,-0.00015451954095624387,0.00010308760829502717,8.27216581456014e-07,0.0001857507595559582,4.203157901763916,-3.7299299240112305,0.00023867616255301982,-0.012237670831382275,220.87896728515625,-1.6499024629592896,0.09561265259981155,0.5971603393554688
1400.8486328125,-4.245061120400351e-07,-7.617955475325289e-07,-0.00013908497930970043,0.00010288716293871403,8.720882647139661e-07,0.00017300403851550072,4.204000949859619,-3.7784976959228516,0.00022957912005949765,-0.010765446349978447,195.14141845703125,-1.6993132829666138,0.09119942784309387,0.6081107258796692
1405.068115234375,-4.453021063000051e-07,-8.011758154680138e-07,-0.00012376252561807632,9.99151379801333e-05,9.166114978143014e-07,0.00015906036423984915,4.205095291137695,-3.820777654647827,0.00025935439043678343,-0.010020176880061626,170.66888427734375,-1.7426878213882446,0.0873907059431076,0.6177021265029907
